"Player ID","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Year","Years Below Median","Outliers","Outliers No Rookie","Number of Years Played"
14973,8,16,0,1,1,0,12.5,37.5,0.071,0.25,0.143,0.25,0.214,0.217,0.226,31,-0.9,-2.4,0.3,-0.1,2019,4,0,0,4
15048,84,233,9,28,21,4,3,30.9,0.181,0.284,0.222,0.254,0.403,0.281,0.237,78,0.4,-5.8,-2.5,0,2018,4,1,0,5
15055,37,115.666666666667,4,12.6666666666667,13,0,11.5,32.8333333333333,0.157333333333333,0.218666666666667,0.163,0.256666666666667,0.320333333333333,0.251333333333333,0.235666666666667,40.3333333333333,0.833333333333333,-5.23333333333333,1.53333333333333,-9.25185853854297e-18,2020.66666666667,4,0,0,4
15082,87.1666666666667,256.666666666667,5,28.8333333333333,20.5,7.83333333333333,5.08333333333333,27.65,0.144833333333333,0.309333333333333,0.235666666666667,0.292666666666667,0.380666666666667,0.292166666666667,0.276833333333333,83,2.08333333333333,-6.7,6.53333333333333,0.866666666666667,2019.5,0,0,0,4
15103,29.5,80,1.5,13.5,6,0.5,7.55,23.1,0.1225,0.2855,0.2245,0.279,0.347,0.271,0.256,70,-0.45,-0.75,-0.3,0.15,2017.5,3,0,0,4
15104,34.2,70,0.8,8.8,4,3.6,8.98,26.74,0.0736,0.2732,0.198,0.297,0.2716,0.2614,0.3058,60.6,0.62,-3.32,0.84,-5.55111512312578e-18,2020,0,0,0,3
15112,100.833333333333,358.5,13.5,43.1666666666667,47,3.16666666666667,11.5666666666667,27.9333333333333,0.1605,0.2945,0.225833333333333,0.320333333333333,0.3865,0.3105,0.302,78.3333333333333,0.45,-4.71666666666667,3.35,1.05,2019.5,0,1,0,5
15115,13.5,22.5,0.5,1,1,0.5,6.8,27.25,0.066,0.1925,0.079,0.1365,0.1445,0.1285,0.154,-21.5,0.2,-1.1,-0.2,-0.05,2018.5,2,0,1,6
15117,94.3333333333333,370.666666666667,11.8333333333333,41.6666666666667,37.6666666666667,2.83333333333333,9.05,28.45,0.159666666666667,0.310166666666667,0.233166666666667,0.3055,0.392166666666667,0.303,0.308666666666667,87.6666666666667,-2.38333333333333,-4.21666666666667,-8.38333333333333,-6.01461155186334e-17,2019.33333333333,0,0,0,3
15119,10,19,0,1,2,0,5.3,5.3,0.056,0.471,0.444,0.474,0.5,0.425,0.345,153,0,1.2,-0.9,0.1,2016,1,1,1,7
15124,41.1666666666667,91.5,1.16666666666667,14.5,5.83333333333333,6.5,6.41666666666667,17.8,0.0983333333333333,0.229666666666667,0.181333333333333,0.2685,0.279666666666667,0.248,0.243166666666667,54.5,1.6,-0.55,-0.383333333333333,0.216666666666667,2019.5,2,0,0,5
15149,125.333333333333,519.833333333333,20.8333333333333,62.6666666666667,62,0.333333333333333,6.51666666666667,23.6333333333333,0.275833333333333,0.307166666666667,0.2795,0.341,0.5555,0.376666666666667,0.385166666666667,139.333333333333,-1.81666666666667,5.48333333333333,-11.4333333333333,1.18333333333333,2018.83333333333,1,1,0,4
15156,6.5,8.5,0,1,0.5,0,0,8.8,0.0295,0.107,0.088,0.088,0.1175,0.087,NA,NA,0.05,-1.05,0.9,0,2019.5,3,1,0,6
15161,60.6666666666667,214.166666666667,10.5,28.8333333333333,29.6666666666667,0.333333333333333,10.6166666666667,29.0166666666667,0.201666666666667,0.289833333333333,0.227833333333333,0.315166666666667,0.4295,0.319666666666667,0.3145,101.666666666667,-0.266666666666667,4.83333333333333,-1.18333333333333,1.08333333333333,2019.5,1,1,0,4
15170,75,210.25,4.75,20.75,19.75,4.25,10.15,25.525,0.13675,0.237,0.19125,0.2795,0.32775,0.269,0.29525,63.25,-0.025,-7.5,-2.25,-0.275,2020.5,3,1,0,5
15172,110.285714285714,469.142857142857,13.8571428571429,68,44.7142857142857,14.8571428571429,3.64285714285714,22.7571428571429,0.156,0.356142857142857,0.292428571428571,0.322,0.448714285714286,0.329142857142857,0.313428571428571,108.428571428571,2.6,5.21428571428571,5.85714285714286,2.72857142857143,2019,0,0,0,1
15181,40.3333333333333,98.3333333333333,2.66666666666667,8.33333333333333,9.33333333333333,1.33333333333333,2.56666666666667,34.3,0.0806666666666667,0.205666666666667,0.151333333333333,0.18,0.232,0.177666666666667,0.229666666666667,6.66666666666667,0.133333333333333,-5.2,1.06666666666667,-0.1,2019,3,0,0,4
15189,9.5,24.5,0,1.5,3,0.5,2.15,39.9,0.0455,0.1665,0.1135,0.1385,0.159,0.1295,0.108,-21.5,-0.35,-1.9,-0.25,-0.1,2018.5,3,1,0,5
15191,79,248.571428571429,8.85714285714286,29.1428571428571,28.1428571428571,0.714285714285714,6.22857142857143,26.3571428571429,0.17,0.298857142857143,0.240142857142857,0.292142857142857,0.410142857142857,0.301428571428571,0.327285714285714,93,-0.9,-2.22857142857143,-2.74285714285714,0.342857142857143,2019,3,0,0,3
15194,109.333333333333,375.333333333333,9,40.3333333333333,36.6666666666667,5,11.3333333333333,26.2666666666667,0.131666666666667,0.272333333333333,0.212,0.306,0.344,0.287,0.298666666666667,80.6666666666667,1.13333333333333,-7.36666666666667,-7.76666666666667,-0.2,2019.33333333333,2,1,0,5
15197,58.3333333333333,195.333333333333,2,15,14,0.333333333333333,7.73333333333333,19.7666666666667,0.0863333333333333,0.279666666666667,0.224666666666667,0.286666666666667,0.311333333333333,0.264666666666667,0.262,62.6666666666667,-0.7,-6.66666666666667,-1.06666666666667,-0.133333333333333,2017,1,1,0,4
15207,37,89,2,4,7,0,5.6,24.7,0.11,0.153,0.134,0.182,0.244,0.186,0.232,4,-1.4,-12.4,-0.8,-1,2017,1,0,0,1
15214,50.5,143,5,14,16.25,1.25,4.225,32.85,0.12825,0.25225,0.17925,0.21625,0.30775,0.226,0.26325,38.25,0.15,-4.375,-1.3,-0.05,2019.75,1,0,0,4
15223,117.285714285714,435,6.14285714285714,53.4285714285714,36.7142857142857,5.85714285714286,7.52857142857143,13.4857142857143,0.123285714285714,0.303285714285714,0.272142857142857,0.334857142857143,0.395571428571429,0.318,0.317571428571429,98.8571428571429,0.471428571428571,-0.0999999999999999,1.97142857142857,1.64285714285714,2019,2,0,0,3
15271,45.25,127,3,13,12.75,0.25,4.925,20.975,0.1015,0.2705,0.22825,0.26975,0.32975,0.26275,0.26675,62.5,-1.25,-6.225,-0.4,-0.225,2020,2,0,0,2
15274,51.4,133.4,3.4,18.6,15.6,3.4,12.5,29.92,0.0994,0.2882,0.2032,0.305,0.3026,0.2728,0.268,62.2,0.48,-1.18,1.68,0.5,2019,3,1,0,5
15279,59.6666666666667,226,6.5,24,26.8333333333333,0.166666666666667,8.21666666666667,26.7166666666667,0.151833333333333,0.363166666666667,0.2745,0.343833333333333,0.426,0.334166666666667,0.334666666666667,111.666666666667,-1.73333333333333,3.1,-3.55,0.7,2019.5,0,0,0,2
15343,40,107,1,14,13,2,11.2,8.4,0.054,0.25,0.237,0.321,0.29,0.278,0.3,68,-1.5,-5.7,3.4,0.1,2017,0,1,0,4
15351,48.3333333333333,188.666666666667,7.33333333333333,22.3333333333333,26.3333333333333,0.666666666666667,4.23333333333333,16.3333333333333,0.131,0.228666666666667,0.207333333333333,0.238333333333333,0.338666666666667,0.246333333333333,0.26,50.3333333333333,-1.13333333333333,1.16666666666667,-4.5,0.3,2020.66666666667,3,1,1,7
15362,103.2,407.8,9.2,51.6,42.8,3.8,7,11.68,0.147,0.3328,0.307,0.3698,0.454,0.3556,0.33,129.2,0.2,15.7,3.14,3.22,2020,3,0,0,4
15402,39.25,119,3.25,12.75,13.25,1.5,3.95,25.2,0.11275,0.23375,0.1875,0.2275,0.3,0.22975,0.21875,41,-6.93889390390723e-18,-5.925,1.8,-0.025,2020.5,6,1,0,6
15407,10.5,16,0.5,2.5,0.5,0.5,6,23.15,0.0715,0.0415,0.0475,0.12,0.119,0.114,0.2475,-31.5,0,-1.85,-0.15,-0.15,2019,1,1,1,6
15429,115.75,502.375,21.5,77.5,62.625,5.5,10.9,22.9,0.20925,0.329,0.274125,0.367625,0.483375,0.364375,0.34825,127.125,3.5625,24.7375,-1.3625,4.0375,2018.5,0,0,0,1
15447,81,321.2,13.8,35.4,42.8,0,4.04,23.26,0.159,0.278,0.2382,0.2696,0.3972,0.2828,0.3004,77.4,-2.2,-1.72,-7.36,0.18,2018,0,0,0,2
15450,32.6666666666667,95.3333333333333,1,8,6,0.333333333333333,3.36666666666667,15.7333333333333,0.0663333333333333,0.231666666666667,0.204666666666667,0.231666666666667,0.271,0.217,0.206,25.6666666666667,-0.666666666666667,-8.8,1.1,-0.466666666666667,2016.33333333333,4,1,0,4
15464,100.142857142857,383.285714285714,22.4285714285714,49.2857142857143,56.2857142857143,2,7.11428571428571,24.5,0.272857142857143,0.262428571428571,0.248,0.306571428571429,0.520857142857143,0.347,0.329142857142857,119.142857142857,-0.714285714285714,3.38571428571429,-2.74285714285714,1.31428571428571,2019,0,0,0,3
15481,6,8,0,1,0,0,12.5,50,0,0.333,0.143,0.25,0.143,0.196,0.183,17,0,-0.8,-0.2,-0.1,2018,2,0,0,4
15482,48.8,152.4,8.2,17.4,21.6,2.4,7.44,46.44,0.17,0.2036,0.1632,0.233,0.3332,0.243,0.2384,46,0.7,-2.16,1.1,0.4,2020,1,0,0,7
15487,78.8,256,3.2,29.4,21.4,6.6,3.76,22.38,0.1146,0.33,0.263,0.2926,0.3776,0.2886,0.2938,81.2,0.5,-4.72,-3.22,0.12,2020,1,1,0,4
15490,18.3333333333333,48,1.33333333333333,3.33333333333333,3.66666666666667,0,9.7,22.3,0.0336666666666667,0.183333333333333,0.12,0.201,0.153666666666667,0.164333333333333,0.228666666666667,3,-0.266666666666667,-3.76666666666667,-0.3,-0.233333333333333,2019.66666666667,1,0,0,3
15491,87.1666666666667,357.166666666667,4.5,41.1666666666667,30.6666666666667,3.33333333333333,11.3833333333333,19.9666666666667,0.114833333333333,0.294166666666667,0.2375,0.3335,0.352333333333333,0.305833333333333,0.301333333333333,94.5,-0.416666666666667,-1.36666666666667,3.36666666666667,1.41666666666667,2019.5,1,1,0,4
15496,5,9.5,0,0.5,0.5,0,6.25,32.4,0,0.4375,0.2795,0.324,0.2795,0.272,0.2445,68.5,-0.45,-0.85,-0.3,-0.1,2018.5,2,0,1,6
15518,116.166666666667,470.333333333333,9,58.3333333333333,46,13.5,3.85,21.3166666666667,0.130166666666667,0.324833333333333,0.268,0.299,0.398333333333333,0.298833333333333,0.286,89.8333333333333,1.38333333333333,-1.75,-1.75,1.15,2019.5,3,0,0,4
15519,25.25,59.25,2.25,7.75,7.25,1,2.4,43.85,0.13875,0.241,0.15675,0.187,0.2955,0.20725,0.2155,27.25,0.725,-3.45,-1.75,-0.3,2018.5,3,0,0,5
15535,10,23,0,1,1,0,4.55,47.75,0,0.1315,0.064,0.1045,0.064,0.084,0.138,-49,-0.25,-3.15,0.05,-0.2,2020.5,1,0,0,1
15564,64.25,214.75,6.5,19,25.75,0.25,9.325,24.05,0.19,0.29525,0.245,0.319,0.435,0.3235,0.3065,105.25,-0.275,-0.95,-3.7,0.325,2017.5,3,1,0,4
15580,7,17.5,0.5,1.5,0.5,0,15.75,12.9,0.2355,0.3165,0.287,0.395,0.523,0.3885,0.366,146.5,-0.1,-0.15,0.3,0.05,2015.5,0,0,0,3
15585,37.75,117,5,12.5,12.75,0,11.35,23.725,0.17325,0.20075,0.18325,0.289,0.35625,0.2825,0.3155,77.75,-0.1,-1.65,-2.475,-0.025,2020.5,2,0,0,4
15608,38,117.6,3.2,12.6,14,0.2,1.56,6.12,0.1434,0.2582,0.27,0.2868,0.4132,0.2986,0.2926,88.8,-1.18,-3.54,-1.28,-0.06,2020,5,0,0,5
15640,104.142857142857,451.571428571429,31.4285714285714,76.4285714285714,71,5.71428571428571,13.4714285714286,30.7285714285714,0.279142857142857,0.331714285714286,0.266857142857143,0.370285714285714,0.546285714285714,0.384285714285714,0.397285714285714,146.142857142857,0.5,34.5,1.35714285714286,5.18571428571429,2019,1,0,0,3
15644,11,20,1,3,1,0,0,20,0.15,0.133,0.15,0.15,0.3,0.187,0.217,11,-0.3,-2.5,0,-0.2,2017,1,0,0,4
15653,74.5,228.833333333333,7.66666666666667,24.5,29.8333333333333,0.5,6.9,25.0333333333333,0.190833333333333,0.294,0.243,0.304833333333333,0.433833333333333,0.315666666666667,0.317166666666667,101.666666666667,-0.7,-0.466666666666667,-7.13333333333333,-0.05,2019.5,3,1,0,5
15654,52.6,153.6,5.6,17.4,14.4,0.6,6.58,21.16,0.132,0.3118,0.2844,0.3394,0.4164,0.327,0.3114,107.4,-0.76,-5.12,-1.88,-0.18,2020,3,1,1,5
15672,82.2,334.4,14,41.8,47.2,4.6,9.28,21.64,0.1822,0.2984,0.2534,0.3294,0.4352,0.3276,0.335,111,-0.66,7.8,-6.62,1.22,2020,1,0,0,2
15674,46,134.8,2.4,13.6,9.6,0.4,4.82,21.9,0.1562,0.2786,0.2368,0.2738,0.393,0.2852,0.2558,76.6,-0.24,-2.68,5.9,0.78,2020,3,0,0,3
15679,85.6,306.6,15.8,36,43.2,0.6,7.2,22.62,0.2386,0.2848,0.257,0.3158,0.4956,0.3404,0.3402,114.4,-2.08,-0.52,-8.04,0.18,2020,3,0,0,4
15694,39.2,121.6,3.2,12.2,10.8,0.2,10.84,31.54,0.1844,0.3084,0.2174,0.3362,0.4018,0.3234,0.3064,102,-0.44,-3.04,-2.64,-0.14,2019,4,0,0,4
15697,8,11,0,2,0,0,27.3,9.1,0.143,0.167,0.143,0.4,0.286,0.333,0.351,119,0.2,0.4,0.3,0.1,2022,2,1,0,5
15711,81,274,13.8,42.4,39.2,7,7.62,32.16,0.2042,0.3164,0.2406,0.307,0.4446,0.322,0.321,104.6,1.84,7,1.28,1.8,2020,1,0,0,3
15722,100,227,4,17,15,2,7.9,23.8,0.089,0.259,0.208,0.282,0.297,0.256,0.28,55,-0.6,-13.6,-2.1,-0.8,2017,3,0,0,4
15730,55.1666666666667,109,1.16666666666667,17.1666666666667,6.83333333333333,6.33333333333333,8.71666666666667,25.95,0.0895,0.272833333333333,0.203833333333333,0.28,0.2935,0.257166666666667,0.257,58.8333333333333,1.45,-3.15,-0.25,9.24282352043893e-18,2019.5,3,0,0,6
15766,7,11,0,0.5,0,0,0,36.4,0,0.271,0.182,0.182,0.182,0.159,0.196,-12.5,-0.05,-1.7,-0.1,-0.1,2018,4,0,0,5
15767,38,118.5,5,11.5,15,0,9.2,29.9,0.1785,0.2175,0.183,0.2615,0.361,0.2715,0.298,74,-0.45,-4.2,-3.05,-0.3,2020.5,5,0,0,9
15769,13,16.5,0,1.5,0,0,3.7,17.6,0,0.1,0.08,0.111,0.08,0.0905,0.1535,-49.5,-0.2,-2.7,0,-0.2,2017.5,1,0,0,4
15794,88,281.333333333333,1.33333333333333,29.6666666666667,22.3333333333333,1,6.46666666666667,17.4333333333333,0.0623333333333333,0.317666666666667,0.263,0.312666666666667,0.325333333333333,0.282666666666667,0.274666666666667,61.6666666666667,9.25863480212101e-18,-8.43333333333333,0.0333333333333333,0.1,2020.66666666667,3,0,0,5
15817,8.5,21.5,0,2,2,0.5,7.4,34.85,0.058,0.228,0.149,0.202,0.208,0.182,0.1405,3.5,0.15,-2.05,-0.5,-0.15,2019.5,1,1,0,5
15830,8,4,0,5,0,0,0,50,0.5,0.5,0.25,0.25,0.75,0.382,0.236,146,0,0.2,-0.2,0,2019,1,0,0,3
15878,44.6666666666667,171.666666666667,5.83333333333333,20.1666666666667,21.8333333333333,1.16666666666667,5.18333333333333,14.8,0.139166666666667,0.311833333333333,0.287666666666667,0.319,0.426833333333333,0.3175,0.305333333333333,100.333333333333,0.15,0.483333333333333,-2.8,0.35,2019.5,1,1,0,5
15905,50.6,155.4,3.8,13.2,15,0,8.94,26.92,0.0974,0.3018,0.2204,0.2926,0.3178,0.2694,0.2974,70.6,-0.66,-4.72,-3.56,-0.3,2019.8,2,0,0,3
15937,83.1428571428571,309.285714285714,10.5714285714286,37.7142857142857,38.4285714285714,2,5.85714285714286,15.4142857142857,0.182285714285714,0.278142857142857,0.262285714285714,0.310857142857143,0.444714285714286,0.320857142857143,0.312,102.285714285714,-2,-0.128571428571429,0.771428571428571,1.11428571428571,2019,1,0,0,1
15941,73.25,260.5,5.75,29,32,0.75,8.55,16.75,0.1415,0.301,0.26625,0.339,0.40775,0.32375,0.31575,107.5,0.125,1.6,-0.125,1.05,2020.5,1,0,0,4
15958,30.6666666666667,105,2,12.6666666666667,6.66666666666667,1,7.63333333333333,36.5333333333333,0.092,0.320333333333333,0.203333333333333,0.273,0.295666666666667,0.255,0.275333333333333,57.6666666666667,0.133333333333333,-4.66666666666667,-3.1,-0.4,2020.33333333333,3,1,1,6
15971,3,4,0,0,1,0,25,0,0,0.333,0.333,0.5,0.333,0.393,0.308,150,0,0.2,0.2,0.1,2021,3,0,1,5
15982,29,86,2,7,4,0.5,3.05,47.1,0.425,0.625,0.274,0.3095,0.699,0.4205,0.372,168,0.35,-5.55,-0.95,-0.35,2017.5,3,1,0,5
15983,41.1666666666667,142,4.83333333333333,17.3333333333333,16.3333333333333,1.33333333333333,11.5833333333333,28.7,0.163666666666667,0.328,0.238666666666667,0.340333333333333,0.4025,0.325333333333333,0.321333333333333,106,-0.816666666666667,0.1,-5.56666666666667,-0.1,2019.5,1,1,0,4
15986,114,456.8,18.8,60.2,56,5,9.1,29.34,0.1906,0.339,0.2582,0.3264,0.4488,0.3324,0.312,112.8,1.56,7.58,4.18,2.76,2020,1,1,0,5
15988,2.5,6.5,0,0,1,0,12.5,23.6,0.0555,0.3215,0.222,0.3055,0.2775,0.265,0.252,60.5,-0.05,-0.7,-0.05,-0.1,2019.5,2,0,0,2
15994,19.5,42,0,2.5,3,0,1.5,29.55,0.0335,0.2415,0.167,0.1805,0.2,0.166,0.2275,-0.5,-0.2,-5.1,-0.4,-0.4,2020,4,1,0,7
15998,124.166666666667,497.166666666667,25.3333333333333,72.3333333333333,70.3333333333333,10.3333333333333,10.85,23.0666666666667,0.230166666666667,0.268333333333333,0.241,0.323166666666667,0.471,0.333,0.3425,110.166666666667,2.43333333333333,13.2166666666667,-0.483333333333333,2.9,2019.5,3,0,0,4
16041,55.3333333333333,162,3.33333333333333,16,13.3333333333333,2,5.36666666666667,34.0333333333333,0.0883333333333333,0.284333333333333,0.188666666666667,0.240333333333333,0.276666666666667,0.228,0.208333333333333,37,-0.0333333333333333,-8.33333333333333,-5.16666666666667,-0.766666666666667,2019.33333333333,4,0,0,4
16042,13.3333333333333,23,0,1.66666666666667,0.333333333333333,0.333333333333333,11.4333333333333,23.4,0.0186666666666667,0.224666666666667,0.164,0.26,0.182333333333333,0.213333333333333,0.234666666666667,26,-0.0666666666666667,-2.16666666666667,-0.433333333333333,-0.166666666666667,2021,1,0,0,3
16098,2,4,0,0,0,0,0,75,0,0,0,0,0,0,0.005,-100,0,-1.1,0,-0.1,2021,4,1,0,4
16115,15,36.5,0,1,1,0,8.1,51.2,0.033,0.1465,0.0685,0.1425,0.101,0.1205,0.171,-33.5,-0.05,-6,0.05,-0.5,2018.5,1,0,0,4
16153,76.8333333333333,213.166666666667,5.5,27,22.1666666666667,7.16666666666667,10.6,26.7166666666667,0.150666666666667,0.343166666666667,0.259666666666667,0.349833333333333,0.4105,0.331666666666667,0.329833333333333,109,1.93333333333333,3.73333333333333,-1.65,0.916666666666667,2019.5,2,0,0,2
16192,34.4,93.2,3.4,12.6,10.6,2,9.3,31.22,0.2066,0.2772,0.2076,0.2824,0.414,0.2962,0.2726,84.6,0.06,-2.44,-1.44,-0.06,2019,1,0,0,3
16211,23.5,49,3,6,8,0,5.05,35.45,0.155,0.1185,0.1055,0.2095,0.2605,0.2145,0.277,26,-0.2,-2.3,-1.15,-0.15,2019.5,1,0,0,6
16219,75.1666666666667,239.833333333333,8.33333333333333,28.6666666666667,24.3333333333333,1,9.78333333333333,27.7666666666667,0.165,0.324666666666667,0.248,0.331833333333333,0.412833333333333,0.323,0.344333333333333,106.5,-1.45,4.31666666666667,-4.18333333333333,0.766666666666667,2019.5,2,0,0,4
16221,62,162.5,3.5,20.1666666666667,15.1666666666667,7,7.98333333333333,36.6666666666667,0.0918333333333333,0.2415,0.163333333333333,0.2585,0.255166666666667,0.236666666666667,0.266,43.5,1.81666666666667,-3.46666666666667,2.61666666666667,0.45,2019.5,0,0,0,2
16246,15.5,49.75,1,3,3,0,5.25,31.725,0.0415,0.11325,0.075,0.1185,0.11675,0.1075,0.139,-35,0,-4.1,-0.8,-0.325,2017.5,0,0,0,3
16252,106.125,467.125,15.5,73.25,54.25,28.75,7.275,18.8125,0.183375,0.3415,0.297625,0.3515,0.48075,0.355875,0.342,121.75,5.2625,19.4875,4.6625,3.9625,2018.5,1,0,0,1
16263,37,92.6666666666667,2.33333333333333,11.6666666666667,8,1,6.5,25.6333333333333,0.137666666666667,0.3,0.233333333333333,0.287333333333333,0.371,0.283333333333333,0.270333333333333,69.6666666666667,-0.9,-4.63333333333333,-2.6,-0.366666666666667,2018,1,0,0,2
16271,45,93,0.666666666666667,9.66666666666667,5.33333333333333,0.333333333333333,12.8666666666667,30,0.0743333333333333,0.339333333333333,0.228,0.353666666666667,0.302333333333333,0.300333333333333,0.286,80.3333333333333,0.133333333333333,-2.83333333333333,1,0.133333333333333,2019.33333333333,2,0,0,3
16285,20.6,45.8,0.8,5.2,3.4,0.8,7.58,29.46,0.109,0.2412,0.1818,0.273,0.2906,0.2558,0.2582,57.6,0.34,-2.16,0.6,5.54569411226336e-18,2020,1,0,0,3
16291,7,18.6666666666667,0.333333333333333,1,1.66666666666667,0,7.83333333333333,31.3333333333333,0.102666666666667,0.274333333333333,0.185333333333333,0.254,0.288,0.238666666666667,0.196666666666667,48,0,-1.06666666666667,-0.2,-0.0666666666666667,2019.33333333333,3,0,0,3
16313,48.4,125.2,2.8,14.4,13.2,3.2,3.6,20.26,0.119,0.2812,0.2356,0.2644,0.3548,0.2656,0.2486,63.6,-0.38,-1.58,-3.5,-0.12,2020,3,0,0,4
16337,105.5,329.5,6.5,32,36.5,8,4.95,24.6,0.1355,0.325,0.256,0.304,0.391,0.302,0.3255,95,0,0,-3.75,0.75,2021.5,1,1,0,5
16357,37,80.75,1.5,10,7.25,1.25,8.2,17.525,0.103,0.29725,0.25475,0.31725,0.35775,0.2965,0.256,84.5,0.675,-1.525,0.525,0.175,2020,4,0,0,6
16375,69.5,235.25,6.5,30,23.75,6.75,5.975,21.675,0.13275,0.2395,0.207,0.2585,0.3395,0.26,0.2595,61.25,2.025,-3.5,-0.45,0.425,2020.5,2,0,1,6
16376,108.142857142857,425.714285714286,18.8571428571429,57.1428571428571,56.5714285714286,2.57142857142857,11.5571428571429,23.6428571428571,0.213285714285714,0.308428571428571,0.260428571428571,0.356857142857143,0.473714285714286,0.355142857142857,0.359285714285714,126.714285714286,0.642857142857143,13.8,0.485714285714286,2.78571428571429,2018,1,0,0,1
16398,2,5,0,0,0,0,0,20,0,0.5,0.4,0.4,0.4,0.353,0.351,123,0,0.1,0,0,2020,1,0,0,1
16403,50.8333333333333,156.333333333333,4,17,16.5,0.166666666666667,5.21666666666667,22.6333333333333,0.127666666666667,0.230833333333333,0.196166666666667,0.252833333333333,0.323833333333333,0.246166666666667,0.253,53.1666666666667,-0.5,-2.76666666666667,0.166666666666667,0.266666666666667,2019.5,5,1,0,5
16404,27.5,63,0.5,6,4.5,0,10.8,27,0.103,0.2775,0.1975,0.2825,0.3005,0.256,0.261,54.5,-0.05,-5.75,-0.1,-0.4,2020,1,1,0,4
16411,30.3333333333333,87.6666666666667,0.666666666666667,6.66666666666667,4.66666666666667,1,5.66666666666667,31.9,0.085,0.37,0.247333333333333,0.294333333333333,0.332333333333333,0.275,0.261666666666667,68.6666666666667,-0.133333333333333,-3.23333333333333,-1.16666666666667,-0.133333333333333,2018,1,0,0,6
16417,64,167.333333333333,4,19.3333333333333,15.6666666666667,1.33333333333333,8.63333333333333,23.9333333333333,0.166,0.224,0.189333333333333,0.260333333333333,0.354666666666667,0.267,0.239666666666667,66.6666666666667,0.233333333333333,-5.66666666666667,3,0.3,2021,3,0,0,5
16424,53.8333333333333,161.666666666667,7.5,20.1666666666667,20,1.83333333333333,11.2333333333333,23.6666666666667,0.2055,0.232,0.206,0.304,0.4115,0.309166666666667,0.306,93.6666666666667,-0.55,-0.0833333333333333,-0.216666666666667,0.516666666666667,2019.5,3,1,0,4
16426,63.25,198.5,6.25,27.5,24.75,6.75,4.775,23.025,0.14925,0.27725,0.2375,0.295,0.3865,0.29575,0.29075,86,1.45,1.8,1.05,0.975,2020.5,3,0,0,4
16429,28.3333333333333,68.3333333333333,2,7,6.33333333333333,1.66666666666667,11.1333333333333,29.3333333333333,0.0673333333333333,0.197,0.152666666666667,0.251666666666667,0.22,0.223,0.267333333333333,35,0.833333333333333,-2.66666666666667,-0.333333333333333,-0.0666666666666667,2020,4,0,1,7
16434,38.1666666666667,131,3.5,13.8333333333333,16,1.16666666666667,6.83333333333333,23.9,0.152666666666667,0.298833333333333,0.244,0.304833333333333,0.3965,0.303666666666667,0.301333333333333,89.8333333333333,-0.483333333333333,-1.95,-1.11666666666667,0.116666666666667,2019.5,4,1,0,4
16442,68.4,214.2,7.6,19.8,26.2,0,9.3,26.68,0.1684,0.276,0.2232,0.299,0.3914,0.2982,0.3176,85.2,-1.06,-6,-4.74,-0.28,2020,1,0,1,5
16446,22,54,0,4,5,1,1.9,27.8,0.135,0.351,0.25,0.264,0.385,0.275,0.209,74,-1.8,-3.6,1.1,-0.1,2021,2,0,0,4
16448,13.25,32.5,2,4,5.75,0,7.6,35.825,0.26775,0.26025,0.21775,0.3155,0.48525,0.33925,0.25075,111.25,0.15,-0.375,0.325,0.1,2019.5,5,0,1,5
16451,56.2,140.6,0.8,12.8,7.8,0.8,11.8,15.5,0.0724,0.3236,0.2652,0.3518,0.338,0.3088,0.3118,98,-1.28,-1.16,1.92,0.5,2020,1,1,0,4
16472,111.166666666667,479.5,24.6666666666667,65.3333333333333,67.5,2.5,14.0333333333333,23.6,0.265833333333333,0.269666666666667,0.244833333333333,0.360666666666667,0.5105,0.369666666666667,0.3635,131,-0.666666666666667,14.5333333333333,-10.9166666666667,1.9,2019.5,2,0,0,4
16505,121.333333333333,501.166666666667,23,70.1666666666667,62,1.16666666666667,9.88333333333333,28.2,0.2375,0.289666666666667,0.238666666666667,0.320833333333333,0.476166666666667,0.338666666666667,0.338666666666667,118.5,1.76666666666667,13.6166666666667,8.9,3.98333333333333,2019.5,0,0,0,1
16512,106.8,410.8,4,46.8,33.2,12,6.04,15.74,0.0846,0.3058,0.2622,0.3158,0.3466,0.2916,0.2854,79.6,0.52,-8.64,2.08,0.76,2020,2,0,0,4
16524,22,59,2,5.66666666666667,5.33333333333333,0,8.06666666666667,44.0333333333333,0.108666666666667,0.583666666666667,0.263333333333333,0.325333333333333,0.372,0.306666666666667,0.257,89.3333333333333,-0.333333333333333,-0.433333333333333,-1.03333333333333,0.1,2020,1,1,0,6
16530,65.5,185,4.5,21,18.5,2.25,5.675,17.875,0.12775,0.284,0.2505,0.29325,0.37825,0.289,0.28525,81.25,-0.65,-5.575,3,0.35,2020.5,2,1,0,5
16535,64.6,215.8,9.6,27.4,28.6,0.2,10.06,19.76,0.2038,0.2364,0.224,0.3154,0.4278,0.3216,0.3388,102.6,-0.14,-0.98,6.82,1.3,2020,1,0,0,1
